device,site,city,state,date,tair_mean,tair_max,tair_min,rh_mean,precip,et,wind_speed,wind_dir,vpd,swdw,ndvi,lat,lon
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-08-24,12.5,15.8,10.1,95.0,50.9,0.5,2.07,E,0.1,2.3,0.49,-25.58908,-51.49214
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-08-25,12.8,15.3,11.2,93.0,2.6,1.0,1.1,W,0.1,5.3,0.49,-25.58915,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-08-26,12.4,14.8,10.5,92.0,26.0,1.2,1.93,ENE,0.1,6.5,0.46,-25.58913,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-08-27,12.9,18.2,10.0,85.0,0.3,2.5,2.51,ENE,0.2,13.7,0.49,-25.58911,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-08-28,14.6,22.7,10.2,78.0,0.0,3.5,2.51,NE,0.5,17.8,0.42,-25.58915,-51.49215
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-08-29,15.1,23.8,10.8,79.0,0.0,3.2,2.37,ENE,0.4,15.9,0.4,-25.58911,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-08-30,15.2,21.1,11.3,78.0,0.0,3.5,2.98,ENE,0.4,18.0,0.4,-25.58913,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-08-31,15.6,22.2,11.1,75.0,0.0,3.7,3.31,ENE,0.5,18.2,0.4,-25.58915,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-01,16.5,22.2,13.0,78.0,0.1,2.9,3.56,NE,0.4,13.9,0.41,-25.58913,-51.49218
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-02,16.7,21.5,13.4,82.0,0.0,2.7,3.06,ENE,0.4,12.7,0.41,-25.5891,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-03,19.1,25.6,14.1,72.0,0.0,4.1,2.4,N,0.7,17.5,0.42,-25.58916,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-04,19.7,25.1,15.5,65.0,0.3,3.3,1.77,NW,0.9,12.9,0.43,-25.5891,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-05,16.7,22.4,14.6,88.0,7.8,1.5,1.13,W,0.2,6.3,0.47,-25.58913,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-06,13.3,16.2,10.8,92.0,0.5,1.3,2.1,E,0.1,6.9,0.47,-25.58914,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-07,12.8,17.0,9.5,89.0,0.0,1.6,2.14,ENE,0.2,8.6,0.47,-25.58913,-51.49217
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-08,17.2,23.4,12.4,80.0,0.0,2.8,2.2,NE,0.4,13.5,0.47,-25.5891,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-09,14.9,19.7,8.2,82.0,15.2,3.2,2.84,SW,0.3,16.1,0.51,-25.58905,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-10,15.7,28.5,4.8,55.0,0.0,4.5,1.14,NE,1.1,20.4,0.5,-25.58907,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-11,17.8,27.1,7.8,54.0,0.0,4.5,1.37,NE,1.1,18.8,0.5,-25.58911,-51.49217
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-12,17.4,26.4,12.1,67.0,0.0,4.3,2.28,E,0.7,20.0,0.5,-25.58912,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-13,14.8,24.6,7.6,73.0,0.0,4.1,2.58,E,0.6,20.9,0.51,-25.5891,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-14,15.4,25.6,8.9,71.0,0.0,3.4,1.96,ENE,0.6,15.9,0.51,-25.58913,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-15,16.8,27.0,10.6,74.0,7.1,3.7,2.17,E,0.6,17.0,0.52,-25.58913,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-16,16.9,23.0,12.0,81.0,1.5,3.4,1.37,SE,0.4,15.9,0.53,-25.58914,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-17,17.4,26.0,12.3,73.0,0.0,4.6,2.17,E,0.7,22.4,0.54,-25.58915,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-18,16.1,24.3,11.2,73.0,0.0,4.4,2.58,ENE,0.6,22.1,0.54,-25.58912,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-19,17.3,25.6,10.9,69.0,0.0,5.0,1.84,ENE,0.8,22.7,0.54,-25.58913,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-20,20.5,28.5,12.3,62.0,0.0,5.0,1.95,NNE,1.1,20.1,0.55,-25.58911,-51.49218
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-21,18.8,25.4,15.1,82.0,3.3,2.7,3.24,NNW,0.4,12.2,0.56,-25.58914,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-22,13.5,18.9,5.6,85.0,86.9,2.0,2.44,SSW,0.2,9.9,0.54,-25.58917,-51.49218
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-23,12.1,23.6,2.7,66.0,0.0,4.5,1.19,E,0.7,23.5,0.58,-25.58912,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-24,14.0,21.7,7.3,71.0,0.0,4.8,2.76,E,0.6,24.1,0.58,-25.58912,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-25,12.7,18.5,8.8,74.0,0.0,4.2,3.91,ENE,0.4,24.1,0.57,-25.58911,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-26,12.1,17.5,8.9,74.0,0.0,3.8,3.75,ENE,0.4,21.1,0.57,-25.58915,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-27,15.1,25.6,7.8,73.0,0.0,4.6,2.74,NE,0.6,23.9,0.57,-25.58912,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-28,16.2,22.7,12.2,86.0,6.6,2.5,1.75,NE,0.3,11.7,0.59,-25.58916,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-29,20.1,29.6,13.6,78.0,12.3,4.4,1.53,ENE,0.7,20.3,0.58,-25.58912,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-09-30,17.8,25.7,14.1,81.0,21.5,2.7,2.58,ENE,0.4,11.8,0.59,-25.58909,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-01,17.6,24.5,13.9,85.0,0.0,3.0,1.98,E,0.4,14.3,0.59,-25.58917,-51.49227
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-02,15.2,16.8,14.5,92.0,0.4,1.0,2.74,E,0.1,4.6,0.61,-25.58909,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-03,15.0,16.0,14.2,94.0,16.3,0.7,1.97,ENE,0.1,3.0,0.61,-25.58914,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-04,18.7,25.8,12.9,80.0,0.0,4.3,1.99,NNE,0.5,19.2,0.61,-25.58915,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-05,22.4,29.3,16.4,61.0,0.0,6.1,2.08,N,1.2,25.2,0.61,-25.58922,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-06,20.2,23.5,17.0,73.0,0.2,2.0,1.61,WNW,0.7,6.8,0.6,-25.58914,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-07,15.1,18.5,12.1,85.0,0.3,2.6,2.62,ESE,0.3,12.8,0.61,-25.58919,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-08,10.0,12.0,8.6,92.0,6.4,0.7,3.59,E,0.1,4.2,0.56,-25.58914,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-09,11.2,12.2,10.5,92.0,5.6,0.8,3.85,E,0.1,3.9,0.54,-25.5891,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-10,15.0,22.4,11.8,87.0,0.0,3.3,2.7,ENE,0.3,16.9,0.5,-25.5891,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-11,18.1,26.6,12.8,82.0,0.0,4.4,2.55,NE,0.5,21.0,0.48,-25.58915,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-12,16.0,17.2,14.9,94.0,59.8,0.6,2.09,N,0.1,2.3,0.53,-25.58919,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-13,16.5,21.5,11.8,87.0,8.2,2.8,1.64,WSW,0.3,13.7,0.49,-25.58912,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-14,17.2,27.8,8.3,60.0,0.0,6.2,1.53,E,1.0,28.3,0.5,-25.58916,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-15,18.7,28.6,10.8,70.0,0.0,6.0,2.35,NE,0.8,27.2,0.5,-25.5891,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-16,18.5,29.2,14.0,80.0,6.2,3.6,2.09,NE,0.6,15.5,0.51,-25.58912,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-17,16.6,21.5,13.7,88.0,35.4,1.6,1.66,ENE,0.2,7.3,0.54,-25.58916,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-18,15.7,20.5,10.3,87.0,0.2,2.7,2.21,SSE,0.3,13.2,0.56,-25.58907,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-19,12.4,18.7,7.6,70.0,0.0,5.2,3.14,E,0.5,28.6,0.56,-25.58914,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-20,11.7,17.2,7.4,68.0,0.0,5.1,3.72,ENE,0.5,28.9,0.55,-25.5892,-51.49217
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-21,12.9,19.9,8.4,66.0,0.0,5.3,4.08,ENE,0.6,27.8,0.55,-25.58919,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-22,14.6,22.6,9.0,65.0,0.0,5.7,3.36,NE,0.7,28.7,0.55,-25.58915,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-23,14.9,22.8,8.4,68.0,0.0,5.6,3.13,ENE,0.6,27.9,0.55,-25.58916,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-24,16.3,25.4,8.5,65.0,0.0,5.8,2.68,NE,0.8,27.4,0.55,-25.5891,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-25,19.5,27.3,12.5,65.0,0.0,5.5,2.83,NNE,0.9,22.8,0.56,-25.5892,-51.49215
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-26,16.8,20.1,15.2,89.0,12.6,1.6,1.63,NNE,0.2,7.8,0.58,-25.58913,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-27,18.8,27.0,15.0,82.0,4.6,4.3,1.21,N,0.5,19.0,0.59,-25.58919,-51.49216
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-28,15.9,17.2,14.9,94.0,64.7,1.2,3.09,NE,0.1,6.4,0.58,-25.58913,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-29,17.2,21.9,13.4,87.0,0.1,4.0,2.07,SW,0.3,19.8,0.61,-25.58912,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-30,15.4,21.3,11.8,83.0,0.1,3.2,2.56,ENE,0.3,16.5,0.61,-25.58914,-51.49218
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-10-31,17.3,22.9,12.6,75.0,0.2,4.0,1.92,NNW,0.6,17.9,0.62,-25.58921,-51.49216
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-01,15.9,19.0,12.3,91.0,22.5,1.3,1.52,NNE,0.2,6.4,0.62,-25.58914,-51.49218
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-02,18.6,25.5,14.5,84.0,14.7,3.4,1.8,NNW,0.4,15.9,0.62,-25.58915,-51.49215
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-03,19.6,25.2,16.3,83.0,5.4,3.8,1.57,NW,0.4,17.6,0.63,-25.58914,-51.49218
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-04,21.0,28.3,14.3,74.0,0.0,5.9,1.74,NNW,0.8,25.3,0.64,-25.58911,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-05,19.2,25.7,15.2,84.0,0.7,3.8,1.56,SSW,0.4,16.9,0.64,-25.58911,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-06,18.9,29.5,12.1,69.0,0.0,6.4,2.05,E,0.9,30.6,0.65,-25.5891,-51.49217
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-07,18.8,26.5,13.2,78.0,35.1,4.7,3.49,NNW,0.6,19.9,0.64,-25.58925,-51.49218
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-08,16.2,21.1,12.9,77.0,0.0,5.0,2.56,S,0.5,26.4,0.66,-25.58917,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-09,14.6,21.8,11.1,74.0,0.0,5.0,2.76,E,0.5,27.2,0.66,-25.58919,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-10,15.7,23.9,9.6,71.0,0.0,6.0,2.45,E,0.6,29.9,0.66,-25.58917,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-11,18.1,27.5,10.1,53.0,0.0,7.0,3.04,ENE,1.2,31.4,0.66,-25.5891,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-12,17.8,27.8,13.1,80.0,13.1,3.1,1.89,E,0.5,14.3,0.65,-25.58915,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-13,18.7,23.9,14.7,83.0,0.2,3.1,1.51,N,0.4,14.5,0.65,-25.58912,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-14,19.3,26.3,15.5,82.0,0.0,4.5,1.68,ENE,0.5,20.4,0.67,-25.58915,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-15,18.7,22.3,16.2,84.0,0.0,3.1,1.78,ENE,0.4,14.7,0.66,-25.58916,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-16,18.5,21.6,15.7,87.0,9.6,1.5,2.06,NW,0.3,6.1,0.68,-25.5891,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-17,16.4,21.1,13.8,87.0,19.0,2.5,1.39,SSW,0.3,12.1,0.66,-25.58913,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-18,14.5,18.8,11.5,89.0,5.6,2.9,2.05,SW,0.2,15.9,0.67,-25.58913,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-19,16.8,24.5,9.4,71.0,0.0,6.4,1.32,SSW,0.7,31.7,0.68,-25.58915,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-20,17.8,26.0,11.7,70.0,0.0,6.1,1.91,NE,0.7,28.9,0.68,-25.58917,-51.4923
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-21,19.4,27.5,12.3,65.0,0.0,7.0,2.3,NNE,1.0,31.0,0.68,-25.58915,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-22,21.0,29.3,12.9,61.0,0.0,6.9,1.59,SE,1.2,29.6,0.68,-25.58912,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-23,16.5,21.9,13.5,86.0,8.1,2.6,3.15,E,0.3,12.8,0.67,-25.58913,-51.49229
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-24,16.0,22.4,12.3,81.0,0.3,4.3,2.56,E,0.4,21.9,0.67,-25.58917,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-25,17.9,26.4,12.2,71.0,0.0,6.3,1.67,E,0.7,30.1,0.68,-25.58915,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-26,19.4,27.3,12.4,69.0,0.0,5.5,1.69,NE,0.8,25.3,0.67,-25.58918,-51.49227
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-27,19.6,27.8,13.9,72.0,0.0,5.6,1.91,ENE,0.8,25.9,0.68,-25.58915,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-28,21.0,28.3,13.7,68.0,0.0,6.5,1.62,SSW,0.9,27.9,0.61,-25.58913,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-29,22.8,31.2,14.6,61.0,0.0,7.1,1.34,SSE,1.3,30.1,0.59,-25.58913,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-11-30,23.5,31.1,15.5,64.0,0.0,6.7,1.71,NE,1.2,27.4,0.57,-25.58908,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-01,19.7,27.3,16.6,83.0,7.4,2.8,1.6,NNW,0.4,11.8,0.6,-25.58913,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-02,19.0,24.9,14.9,86.0,2.5,4.0,1.42,SSW,0.3,19.1,0.61,-25.58914,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-03,20.4,27.7,14.0,70.0,0.0,6.6,1.59,SSE,0.9,29.6,0.61,-25.58911,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-04,20.0,31.0,13.3,68.0,0.0,6.7,2.11,E,0.9,30.9,0.6,-25.58916,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-05,20.9,30.0,14.2,66.0,0.0,6.7,2.1,E,1.0,30.4,0.58,-25.58913,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-06,22.6,32.0,15.5,56.0,0.0,7.4,2.11,ENE,1.4,30.6,0.55,-25.58913,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-07,24.1,34.8,16.7,57.0,0.0,7.6,2.1,NE,1.5,30.3,0.5,-25.58913,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-08,20.9,27.9,16.7,76.0,19.3,3.4,2.34,NE,0.7,13.6,0.48,-25.58914,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-09,18.1,22.0,15.6,89.0,36.6,2.3,2.77,NW,0.2,11.4,0.57,-25.58911,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-10,16.8,20.7,14.4,88.0,0.7,3.1,4.65,W,0.3,15.8,0.55,-25.58911,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-11,17.1,23.6,12.9,76.0,0.0,5.5,2.38,WSW,0.6,26.6,0.56,-25.58907,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-12,14.6,20.8,11.8,88.0,20.6,1.2,2.19,NE,0.2,5.0,0.55,-25.58912,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-13,19.1,26.6,14.1,83.0,0.0,4.4,1.48,NW,0.5,19.6,0.54,-25.58912,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-14,20.3,26.8,16.3,85.0,5.4,4.6,1.75,NNW,0.4,20.7,0.53,-25.5891,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-15,21.3,28.7,14.8,80.0,5.9,5.7,2.02,NW,0.6,25.7,0.54,-25.58911,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-16,19.5,24.6,13.9,80.0,1.1,4.4,2.28,S,0.5,20.6,0.55,-25.58912,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-17,17.3,24.8,11.9,72.0,0.0,6.0,4.16,ENE,0.6,30.2,0.56,-25.58907,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-18,18.9,28.6,11.5,65.0,0.0,7.2,3.1,ENE,0.9,33.3,0.56,-25.5891,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-19,20.3,28.1,12.7,61.0,0.0,7.8,2.91,ENE,1.1,33.4,0.56,-25.58911,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-20,21.2,29.0,14.3,70.0,0.0,7.4,3.13,NE,0.9,33.1,0.57,-25.58911,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-21,22.0,27.8,17.1,77.0,0.0,4.9,2.41,N,0.7,21.3,0.57,-25.5891,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-22,24.0,31.1,19.4,68.0,0.0,6.7,2.22,N,1.1,27.5,0.58,-25.5891,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-23,23.6,29.5,18.6,71.0,0.0,6.8,2.27,NNW,1.0,27.8,0.59,-25.58909,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-24,23.4,29.2,18.5,74.0,4.4,5.5,1.87,N,0.9,22.3,0.59,-25.5891,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-25,22.1,29.3,17.2,80.0,10.2,4.5,1.7,N,0.6,20.0,0.61,-25.58909,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-26,23.6,30.7,16.6,73.0,32.0,6.8,1.69,NNW,1.0,28.8,0.62,-25.58911,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-27,23.8,30.4,17.0,73.0,0.0,7.1,1.84,N,1.0,30.3,0.64,-25.58909,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-28,24.1,30.7,18.1,72.0,0.0,6.5,1.6,NNW,0.9,27.8,0.64,-25.58914,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-29,22.2,28.4,18.4,83.0,2.3,4.1,1.33,WNW,0.5,18.6,0.64,-25.58907,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-30,22.1,28.4,17.0,78.0,8.3,5.7,1.51,NW,0.7,25.8,0.65,-25.58908,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2025-12-31,21.7,28.4,18.1,85.0,6.8,4.5,1.43,WNW,0.4,20.7,0.65,-25.58909,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-01,19.9,23.2,18.6,93.0,14.5,1.9,1.89,WNW,0.2,9.2,0.66,-25.58912,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-02,21.3,27.1,17.0,82.0,0.0,5.4,1.54,WSW,0.5,24.8,0.67,-25.58911,-51.49227
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-03,20.4,26.8,14.3,76.0,0.0,6.0,2.09,SSW,0.7,27.7,0.67,-25.5891,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-04,19.4,25.9,14.0,67.0,0.0,6.7,2.06,SE,0.8,31.4,0.67,-25.58908,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-05,17.5,26.6,12.1,70.0,0.0,6.0,3.73,ENE,0.7,30.3,0.67,-25.58915,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-06,18.8,28.6,12.9,70.0,0.0,5.7,3.58,NE,0.7,27.6,0.66,-25.58912,-51.49224
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-07,21.5,30.0,15.4,71.0,0.0,6.3,2.14,N,0.9,28.4,0.66,-25.58912,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-08,22.8,29.8,16.6,69.0,0.0,6.6,2.21,N,1.0,28.9,0.66,-25.58912,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-09,22.1,29.4,17.6,75.0,1.2,5.5,2.63,N,0.8,24.2,0.66,-25.58913,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-10,19.1,23.5,16.0,88.0,56.2,2.3,1.83,NW,0.3,10.9,0.66,-25.5891,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-11,18.7,24.4,16.5,90.0,11.7,3.0,2.05,WNW,0.2,14.9,0.66,-25.5891,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-12,19.4,25.4,16.0,85.0,0.0,3.9,1.29,WNW,0.4,17.9,0.66,-25.58916,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-13,20.9,27.0,15.9,76.0,0.0,6.0,1.57,NW,0.7,27.8,0.68,-25.58909,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-14,21.3,27.9,14.7,73.0,0.0,6.7,1.56,NNW,0.8,30.3,0.68,-25.58913,-51.49219
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-15,21.9,28.8,16.2,72.0,0.0,6.6,1.63,NNW,0.9,29.5,0.68,-25.58909,-51.49218
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-16,21.9,28.8,15.9,76.0,0.0,6.3,1.8,NW,0.7,28.3,0.67,-25.58908,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-17,21.6,29.1,16.2,76.0,16.5,5.0,1.77,NE,0.7,22.1,0.66,-25.58913,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-18,20.8,27.5,16.9,81.0,2.1,5.6,1.6,WSW,0.5,25.5,0.68,-25.58909,-51.49221
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-19,19.7,25.0,15.5,72.0,0.0,6.2,2.38,SE,0.7,29.7,0.69,-25.58908,-51.49225
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-20,17.6,24.6,12.3,69.0,0.0,6.3,2.57,ESE,0.7,31.3,0.68,-25.58902,-51.49228
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-21,16.7,22.8,11.4,71.0,0.0,5.3,2.57,E,0.6,26.4,0.67,-25.5891,-51.49223
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-22,17.1,24.9,11.5,71.0,0.0,5.1,2.2,E,0.6,25.9,0.67,-25.58907,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-23,16.8,24.8,10.9,72.0,0.0,5.2,1.78,E,0.6,26.3,0.67,-25.5891,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-24,19.1,27.2,14.3,73.0,0.0,6.1,2.06,ENE,0.7,29.1,0.66,-25.58911,-51.4922
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-25,20.1,27.0,13.6,69.0,0.0,5.1,1.9,ENE,0.8,23.5,0.65,-25.58914,-51.49222
D006642,BL Ponta Grossa,Ponta Grossa,PR,2026-01-26,21.2,30.6,15.8,71.0,0.0,6.5,1.72,ENE,0.9,29.6,0.65,-25.58909,-51.49223
